Sutter Health Auburn Hospital (Sutter Health Auburn Cardiac Rehab),"11795 Education St Ste 205 Auburn, CA 95602-2472",38.9446823,-121.0988504,California,2069,5,10
Swedish Edmonds Hospital (Swedish Edmonds Cardiovascular Wellness),"21601 76th Ave. W. Swedish Edmonds Edmonds, WA 98026",47.803304,-122.3344444,Washington,4822,10,28
"Swedish Hospital, Part of North Shore (Swedish Hospital, Part of North Shore Cardiac Rehabilitation)","5145 N. California Ave Chicago, IL 60625",41.9749565,-87.6986393,Illinois,18993,44,61
Swedish Medical Center/Cherry Hill (Swedish Medical Center/Cherry Hill Cardiovascular Wellness),"500 17th Ave Ste 100 Seattle, WA 98122",47.6073043,-122.3102868,Washington,6368,16,34
SwedishAmerican - A Division of UW (UW Health Northern Illinois/SwedishAmerican Hospital Cardiac Rehabilitation),"209 9th St. Suite 101 Rockford, IL 61104",42.2473619,-89.0800227,Illinois,1842,7,11
Tacoma General Hospital (Pulse Tacoma General Cardiac Rehab),"1003 S. 5th Street MS 315 P4 CAR Tacoma, WA 98405",47.258763,-122.4523267,Washington,5841,14,30
Tahoe Forest Hospital (Heart To Heart),"Box 5831 Tahoe City, CA 96145",39.1677134,-120.1451812,California,449,2,6
Tallahassee Memorial Healthcare (Tallahassee Memorial Healthcare Cardiac Rehab),"1300 Medical Drive Tallahassee, FL 32308",30.4577802,-84.2607576,Florida,1150,1,5
Tampa General Hospital (OutPatient Cardiac Rehabilitation),"509 South Armenia Avenue Tampa, FL 33609",27.9390674,-82.4852128,Florida,8884,12,31
Tanner Medical Center (The John and Barbara Tanner Cardiac Rehabilitation Center),"706 Dixie St Suite 340 Tanner Pavilion Carrollton, GA 30117",33.5706353,-85.0717126,Georgia,775,4,7
Tawas St. Joseph Hospital (Cardiac Rehabilitation),"5939 N. Huron Rd. Oscoda Health Park Oscoda, MI",44.4527822,-83.3307586,Michigan,47,1,1
Taylorville Memorial Hosptial (TMH Cardiac Rehab),"201 E Pleasant St Taylorville, IL 62568",39.5550958,-89.2939243,Illinois,1568,4,8
Tennova - Turkey Creek Medical Center (Tennova - Turkey Creek Medical Center Cardiac Rehabilitation),"10820 Parkside Drive Knoxville, TN 37934",35.8984484,-84.1444867,Tennessee,3743,9,10
Tennova Healthcare – Clarksville (Tennova Healthcare – Clarksville Cardiac Rehabilitation),"651 Dunlop Lane Clarksville, TN 37040",36.5820894,-87.2698832,Tennessee,685,2,6
Tennova Physicians Regional Medical Center (Tennova PRMC Cardiac Rehabilitation),"900 E. Oak Hill Avenue Suite 813 Knoxville, TN 37917",35.9924025,-83.926558,Tennessee,3833,9,11
Terre Haute Regional Hospital (Cardiopulmonary Rehab),"3901 S. 7th Street Terre Haute, IN 47802",39.4191964,-87.4092855,Indiana,635,3,6
Terre Haute Regional Hospital (Cardiovascular Rehab),"3901 S. 7th Street Terre Haute, IN 47802",39.4191964,-87.4092855,Indiana,635,3,6
Texas Health Alliance Fort Worth (Texas Health Alliance Fort Worth Cardiac Rehab Program),"10840 Texas Health Trl Ste 110 Fort Worth, TX 76244-6847",32.9307818,-97.3096379,Texas,8389,18,41
Texas Health Arlington Memorial (Texas Health Arlington Memorial Cardiac Rehabilitation),"800 W. Randol Mill Road Arlington, TX 76012",32.7488075,-97.1155354,Texas,13248,28,57
Texas Health Harris Methodist Hospital Fort Worth (Cardiac Rehabilitation - Fort Worth),"1301 Pennsylvania Avenue Fort Worth, TX 76104",32.7380165,-97.3399253,Texas,8299,18,36
Texas Health Harris Methodist Hospital Southwest (Texas Health Harris Methodist Hospital Southwest Cardiac Rehab),"6301 Harris Pkwy Suite 100 Fort Worth, TX 76132",32.6582228,-97.4185978,Texas,5720,13,29
Texas Health Harris Methodist Hospital Stephenville (Texas Health Harris Methodist Hospital Stephenville Cardiac Rehabilitation),"140 River North Blvd Stephenville, TX 76401",32.2279458,-98.232791,Texas,212,1,4
Texas Health HEB Hospital (Texas Health HEB Hospital Cardiac Rehab),"1600 Hospital Pkwy Bedford, TX 76022",32.8353391,-97.1233194,Texas,13683,28,60
Texas Health Hospital Rockwall (Texas Health Hospital Rockwall Cardiac Rehab),"3142 Horizon Rd Ste 208 Rockwall, TX 75032",32.8852622,-96.4664535,Texas,9178,18,43
Texas Health Neighborhood Care & Wellness Willow Park (Cardiac Rehabilitation - Willow Park),"101 Crown Pointe Blvd Willow Park, TX 76087",32.7447983,-97.6623136,Texas,3509,8,17
Texas Health Neighborhood Care And Wellness Burleson (Texas Health Neighborhood Care And Wellness Cardiac Rehabilitation - Burleson),"2750 SW Wilshire Blvd. Burleson, TX 76028",32.4980742,-97.3696352,Texas,4897,9,24
Texas Health Presbyterian Hospital Allen (Texas Health Presbyterian Hospital Allen Outpatient Cardiac Rehabilitation),"1105 Central Expy N MOB 2 Suite 2250 Allen, TX 75013-6103",33.115842,-96.6753116,Texas,9643,21,46
Texas Health Presbyterian Hospital Denton (Cardiac Rehabilitation Program -- Denton),"3000 I-35 Denton, TX 76201",33.2177497,-97.1666795,Texas,4553,14,36
Texas Health Presbyterian Hospital Plano (Texas Health Presbyterian Hospital - Cardiac Rehabilitation (Plano)),"6300 W. Parker Road, MOB 2, Suite G-21 Cardiac Rehabilitation Plano, TX 75093",33.0444691,-96.8381336,Texas,11509,26,56
Texoma Medical Center (Cardiac Rehabilitation),"5016 US Hwy 75 Denison, TX 75020-0890",33.7185668,-96.5846429,Texas,747,2,6
The Bellevue Hospital (Cardiac Rehabilitation),"1400 W. Main St Bellevue, OH 44811",41.2880045,-82.8817254,Ohio,981,6,9
The Bryn Mawr Hospital (Cardiac Rehabilitation Center),"130 South Bryn Mawr Avenue Bryn Mawr, PA 19010",40.0194473,-75.3221774,Pennsylvania,17154,33,63
The Burke Rehabilitation Hospital (The Burke Rehabilitation Hospital Cardiac Rehabilitation),"785 Mamaroneck Avenue White Plains, NY 10605",41.0156752,-73.7524284,New York,36935,39,95
The Center for Cardiac Rehabilitation (Cardiac Rehabilitation),"115 Delafield St. Poughkeepsie, NY 12601",41.7160647,-73.9322163,,2207,8,13
The Chester County Hospital (Chester County Hospital Kennett Cardiac Rehab),"830 W Cypress St Ste 2 Kennett Square, PA 19348",39.8419488,-75.7313796,Pennsylvania,6641,18,27
The Christ Hospital - Liberty Township (Liberty Cardiac Rehab),"6939 Cox Rd Ste 1500 Liberty Township, OH 45069",39.3727018,-84.3604122,Ohio,7815,19,28
The Christ Hospital Health Network (The Christ Hospital Cardiac Rehabilitation),"2123 Auburn Ave Suite #224 Cincinnati, OH 45219",39.1211546,-84.510667,Ohio,5589,18,21
The Finley Hospital (The Finley Hospital Cardiac Rehabilitation),"350 North Grandview Dubuque, IA 52001",42.4960284,-90.686349,Iowa,605,5,8
The Fitness Forum-Newton Medical Center (Newton Medical Center),"5126 Hospital Drive Covington, GA 30014",33.6016619,-83.8474672,Georgia,1874,5,12
The Heart Hospital at Deaconess Gateway (The Heart Hospital at Deaconess Gateway Cardiac Rehab),"4015 Gateway Blvd, Suite 2122 Newburgh, IN 47630",37.974028,-87.444279,Indiana,1720,3,7
The Hospital of Central Connecticut - New Britain General Hospital Campus (The Hospital of Central Connecticut - New Britain - Cardiac Rehab),"The Hospital of Central CT 100 Grand St. Cardic Rehab New Britian, CT 06050",41.6614776,-72.7868053,Connecticut,7131,22,18
The Immortality Institute (Cardiac Rehabilitation),"12112 Almeda Rd Suite A5 Houston, TX 77045-3700",29.6372216,-95.4106402,Texas,12424,17,50
The Jewish Hospital - Mercy Health (The Jewish Hospital - Mercy Cardiac Rehabilitation Program),"4760 E. Galbraith Rd Suite 109 Cincinnati, OH 45236",39.2077844,-84.3802528,Ohio,5589,18,21
The Medical Center At Bowling Green (Healthy Hearts Cardiac Rehab),"350 Park St Ste 205 Bowling Green, KY 42101",36.9949362,-86.4314817,Kentucky,853,1,6
The Medical Center of Aurora (The Medical Center of Aurora Cardiac Rehab),"1444 S. Potomac St. Suite 250 Aurora, CO 80012",39.6903919,-104.8302311,Colorado,5935,15,25
The Medical Center of Southeast Texas (Cardiopulmonary Rehabilitation),"25555 Jemmy Johnson Blvd. Port Arthur, TX 77640",29.9451508,-93.9758817,Texas,1029,2,5
The Methodist West Houston Hospital (Outpatient Cardiac Rehabilitation),"18300 Katy Fwy Suite 525, Houston, TX 77094",29.7874996,-95.6954414,Texas,11043,13,44
The Miriam Hospital (The Center for Cardiac Fitness),"208 Collyer St 2nd Floor Providence, RI 02904",41.8557939,-71.4025867,Rhode Island,4918,14,22
The Mount Sinai Hospital (The Mount Sinai Hospital Cardiac Rehab),"234 E 85th St Lower Level New York, NY 10028",40.7772538,-73.9529275,New York,43144,48,109
The Ohio State University Wexner Medical Center (Outpatient and Inpatient Cardiac and Pulmonary Rehabiliation),"1800 Zollinger Road Columbus, OH 43221",40.0193043,-83.0607192,Ohio,5363,18,15
The Outer Banks Hospital (The Outer Banks Hospital Cardiovascular Rehabilitation),"4810 S Croatan Hwy Nags Head, NC 27959",35.9396184,-75.6185356,North Carolina,21,1,1
The Queen's Medical Center (The Program in Cardiac Rehabilitation At Queen's Heart),"1301 Punchbowl Street Queen's Heart--Pauahi 3 Honolulu, HI 96813",21.3067088,-157.8543471,Hawaii,1665,3,9
The Richland Hospital (Richland Cardiac Rehabilitation Program),"333 East Second Street Richland Center, WI 53581",43.33855,-90.3824403,Wisconsin,150,6,6
The University of Kansas Health System Main Campus (The University of Kansas Health System Main Campus - Cardiac Rehab),"Cardiac Rehabilitation 3901 Rainbow Blvd Kansas City, KS 66160",39.0583401,-94.610902,Kansas,3709,21,20
The University of Kansas Health System Overland Park (The University of Kansas Health System Overland Park - Cardiac Rehab),"10787 Nall Ave Ste 300 Overland Park, KS 66211-1372",38.9331807,-94.6465451,Kansas,3625,22,18
The University of Michigan Health System (University of Michigan Cardiac Rehabilitation),"24 Frank Lloyd Wright Dr Spc 5736 Ann Arbor, MI 48105-9484",42.3149192,-83.6827293,Michigan,7448,17,24
The University of Vermont Health Network at Elizabethtown Community Hospital (Elizabethtown Community HospitalCardiac Rehab),"75 Park Street Elizabethtown, NY 12932",44.2157828,-73.5960064,New York,732,4,5
The Valley Health System (The Valley Health System Cardiac Rehabilitation),"223 North Van Dien Avenue Ridgewood, NJ 07450-2736",40.9841136,-74.1002392,New Jersey,39041,43,97
The Westerly Hospital (The Westerly Hospital Cardiac Rehabilitation Program),"25 Wells Street Cardiac Rehab Westerly, RI 02891",41.3623368,-71.8248902,Rhode Island,1206,5,6
Theda Care Medical Center - Shawano (Theda Care Medical Center Shawano-Cardiac Rehabilitation),"100 County Road B Shawano, WI 54166",44.7608745,-88.6065207,Wisconsin,75,3,3
Theda Care Regional Medical Center Appleton (Theda Care Regional Medical Center Cardiac Rehab - Appleton),"1818 N Meade St Appleton, WI 54911-3454",44.2785346,-88.3938734,Wisconsin,2067,9,12
Theda Care Regional Medical Center Neenah (Theda Care Regional Medical Center Cardiac Rehab - Neenah),"130 Second Street Neenah, WI 54956",44.186807,-88.4540151,Michigan,1136,7,9
ThedaCare Medical Center - New London (Cardiac Rehabilitation),"1405 Mill St New London, WI 54961",44.380929,-88.7339124,Wisconsin,1040,8,10
ThedaCare Medical Center-Waupaca (ThedaCare Medical Center-Waupaca Cardiac Rehabilitation),"800 Riverside Drive 900 Building Waupaca, WI 54981",44.3453499,-89.0758231,Wisconsin,202,5,6
"Thibodaux Regional Health System, Inc. (Thibodaux Regional Health System Inc. Cardiac Rehabilitation)","726 N. Acadia Road Suite 2900 Thibodaux, LA 70301",29.7794429,-90.8030694,Louisiana,1013,2,10
Thomas Hospital (Thomas Hospital Cardiac Health & Rehab Center),"212 Hospital Dr Fairhope, AL 36532-2058",30.5185108,-87.8874214,Alabama,2065,6,7
Thompson Health (Thompson Health Cardiac Rehabilitation),"350 Parrish St Canandaigua, NY 14424",42.8761043,-77.2898992,New York,2204,6,8
Three Rivers Health (Beacon Health System Three Rivers Health Cardiac Rehabilitation),"501 S. Health Parkway Three Rivers, MI 49093",41.9375322,-85.6480632,Michigan,1358,6,9
Three Rivers Medical Center (Asante Three Rivers Medical Center Cardiac Rehabilitation),"520 SW Ramsey Ave Ste 103 Grants Pass, OR 97527-5862",42.4201771,-123.3431374,Oregon,671,3,3
TidalHealth Nanticoke Memorial Hospital (TidalHealth Nanticoke Hospital Cardiac Rehabilitation),"801 Middleford Rd Seaford, DE 19973",38.6418487,-75.6038953,Delaware,958,6,7
TidalHealth Penninsula Regional (TidalHealth Peninsula Regional Cardiac Rehabilitation),"100 East Carroll Street Salisbury, MD 21801",38.3624651,-75.5980236,Maryland,479,3,4
Tift Regional Medical Center (Tift Regional Medical Center Cardiac Rehabilitation),"901 E. 18th St. Tifton, GA 31794",31.4714885,-83.4915241,Georgia,597,1,7
Tomah Health (Tomah Health Cardiac Rehabilitation),"501 Gopher Dr Tomah, WI 54660-4513",43.9578937,-90.5141102,Wisconsin,140,5,5
Torrance Memorial Medical Center (Delpit Cardiac Rehabilitation Center),"3330 Lomita Boulevard West Tower Torrance, CA 90505",33.8134694,-118.3441879,California,23280,14,99
Torrance Memorial Medical Center (Torrance Memorial Medical Center Cardiac Rehab),"318 Avenue I # 357 Redondo Beach, CA 90277",33.8184611,-118.3848624,California,22117,14,92
Total You (Cardiac Rehabilitation),"9135 Piscataway Rd Ste 410 Clinton, MD 20735",38.7650942,-76.9030085,Maryland,8893,19,28
Touro Infirmary (Touro Infirmary Cardiac Rehabilitation),"1401 Foucher Street New Orleans, LA 70115",29.9257745,-90.0923462,Louisiana,3427,9,16
Transylvania Hospital (Transylvania Regional Hospital Cardiac Rehab),"260 Hospital Drive P.O. Box 1116 Brevard, NC 28712",35.2563541,-82.7138597,North Carolina,1685,10,10
Tri City Medical Center (Oceanside Cardiac Wellness Center Cardiac Rehab),"4002 Vista Way Oceanside, CA 92056",33.1856484,-117.2904359,California,3773,6,14
Tri City Wellness (Tri City Wellness Center Cardiac Rehabilitation),"6250 El Camino Real Carlsbad, CA 92009",33.1223436,-117.2654342,California,5308,8,19
TriHealth Bethesda North Hospital (TriHealth Bethesda North Hospital Cardiac Rehabilitation),"6200 Pfeiffer Road, Suite 270 Cincinnati, OH 45242",39.2560179,-84.3647427,Ohio,5872,18,23
TriHealth Good Samaritan Western Ridge Hospital (TriHealth Good Samaritan Western Ridge Cardiac Rehabilitation),"6949 Good Samaritan Dr Cincinnati, OH 45247",39.1917783,-84.5972645,Ohio,5589,18,21
Trinity Health (Trinity Health Cardiac Rehab),"101 3rd Ave SW Minot, ND 58701-3880",48.2328094,-101.2951112,North Dakota,416,1,2
Trinity Health Ann Arbor (Trinity Health Ann Arbor Cardiac Rehab),"5325 Elliott Drive, Suite 105 Ypsilanti, MI 48197",42.2628409,-83.6524615,Michigan,7603,15,23
Trinity Health Livonia (Trinity Health Livonia Cardiac Rehabilitation),"36475 Five Mile Rd Livonia, MI 48150",42.3939695,-83.4061235,Michigan,11337,26,36
Trinity Medical Center (Unitypoint Health Trinity Cardiac Rehabilitation),"2701 17th St Rock Island, IL 61201-5351",41.4828244,-90.5702705,Illinois,1887,5,11
Trinity Medical Center West (Trinity Medical Center West Cardiac Rehab),"4000 Johnson Rd Steubenville, OH 43952",40.368133,-80.657915,Ohio,2114,7,12
Trinity Rehabilitation Group (Cardiac Rehabilitation),"Cardiopulmonary Program 6048 South Sheridan Road Tulsa, OK 74145",36.0766543,-95.905182,Oklahoma,3369,7,15
TriStar Horizon Medical Center (TriStar Horizon Medical Center Cardiac Rehabilitation),"111 Highway 70 E Dickson, TN 37055-2080",36.0734153,-87.3754992,Tennessee,1469,2,6
TriStar Southern Hills Medical Center (Cardiac Rehabilitation Phase 2),"395 Wallace Rd Suite 102 Nashville, TN 37211",36.076237,-86.7230775,Tennessee,6902,12,18
TriStar Summit Medical Center (Cardiac Rehab),"5651 Frist Blvd Ste 401 Hermitage, TN 37076",36.1768982,-86.6081902,Tennessee,7086,12,20
Trover Health System (Regional Medical Center Pulomonary Rehabilitation),"900 Hospital Drive Madisonville, KY 42431",37.3406595,-87.4932315,Kentucky,505,2,3
Troy Community Hospital (Guthrie Troy Cardiac Rehab),"275 Guthrie Drive Troy, PA 16947",41.7934609,-76.7943124,Pennsylvania,683,4,6
Trumbull Regional Medical Center (Trumbull Regional Medical Center Cardiac Rehabilitation),"1353 E Market St Warren, OH 44483-6637",41.2367537,-80.8000194,Ohio,2323,5,13
Tucson Medical Center (Tucson Medical Center Cardiac Rehab),"1400 N Wilmot Rd Tucson, AZ 85712-4498",32.2397958,-110.8553405,Arizona,2198,6,9
Twin County Regional Hospital (Twin County Regional Hospital Cardiac Rehabilitation),"200 Hospital Dr Galax, VA 24333-2227",36.6706399,-80.9239585,Virginia,629,2,6
U of L Health Jewish Hospital (U of L Health Jewish Hospital Health Lifestyle Center Cardiac Rehab),"200 Abraham Flexner Way Louisville, KY 40202-2877",38.2491772,-85.751251,Kentucky,4504,18,15
U of L Health Mary and Elizabeth Hospital (U of L Health Mary and Elizabeth Hospital Healthy Lifestyle Center Cardiac Rehab),"1850 Bluegrass Ave Louisville, KY 40215-1161",38.1786457,-85.7939251,Kentucky,4434,17,14
U of L Health Medical Center Northeast (U of L Health Medical Center Northeast Cardiac Rehab),"2401 Terra Crossing Blvd Ste 301 Louisville, KY 40245-5371",38.2738896,-85.4953861,Kentucky,4479,17,14
U of L Health Shelbyville Hospital (U of L Health Shelbyville Hospital Cardiac Rehab),"727 Hospital Dr. Shelbyville, KY 40065",38.2093703,-85.2355871,Kentucky,3970,14,13
UAB Hospital (UAB Hospital Cardiac Rehabilitation),"Spain Rehabilitation Center 1717 6th Ave S # R480 Birmingham, AL 35233-1801",33.5048082729402,-86.8039762973785,Alabama,4064,9,9
UAB Medical West Hospital (UAB Medical West Hospital Cardiac Rehabilitation),"950 Medical Center Dr Bessemer, AL 35022-6028",33.3713465,-86.9908669,Alabama,4024,9,8
UC Health (UC Health - UCM Cardiac Rehab),"222 Piedmont Ave Cincinnati, OH 45219-4231",39.1365847,-84.5050123,Ohio,5589,18,21
UC Health West Chester (UC Health - WCH Cardiac Rehab),"7675 Wellness Way Ste 101 West Chester, OH 45069-2509",39.3588769,-84.3680728,Ohio,7815,19,28
UC San Diego Health La Jolla (UC San Diego Step Family Foundation Cardiovascular Rehabilitation and Wellness),"9300 Campus Point Dr 1st floor JMC La Jolla, CA 92037-1300",32.8782391,-117.2256817,California,5937,9,22
UCLA Health System (Cardiac Rehabilitation),"200 Medical Plaza, Suite 206C Los Angeles, CA 90095-7368",34.0652741,-118.4466001,California,20343,13,87
UCSF Medical Center (UCSF Medical Center Cardiac Rehab),"500 Parnassus Ave MU 009, Level B1 San Francisco, CA 94143-2203",37.7637595,-122.4583292,California,9811,9,53
UF Health (UF Health Cardiac Rehabilitation),"1242 SW 13th St Ste E Gainesville, FL 32608",29.6390947,-82.3395419,Florida,1687,1,5
UH Elyria Medical Center (UH Elyria Medical Center Cardiac Rehabilitation),"630 East River Street Elyria, OH 44035",41.3664912,-82.0970805,Ohio,6503,17,19
UH Samaritan Medical Center (UH Samaritan Medical Center Cardiac Rehab),"1025 Center St Ashland, OH 44805-4011",40.8592806,-82.3092603,Ohio,1027,7,11
UH St. John Medical Center (UH St. John Medical Center Cardiac Rehabilitation),"26908 Detroit Rd. Suite 300 Westlake, OH 44145",41.4683568,-81.9182719,Ohio,7555,19,23
